,Company,Origin,REF,ReviewDate,CocoaPercent,CompanyLocation,Rating,BeanType,Country,Blend,Domestic
1782,Zotter,"Satipo Pangoa region, 20hr conche",875,2012,70.0,Austria,3.5,Criollo,Peru,1,0
1783,Zotter,"Loma Los Pinos, Yacao region, D.R.",875,2012,62.0,Austria,3.75,Unknown,Dominican Republic,1,0
1784,Zotter,El Oro,879,2012,75.0,Austria,3.0,Forastero,Ecuador,0,0
1785,Zotter,Huiwani Coop,879,2012,75.0,Austria,3.0,"Criollo,  Trinitario",Papua New Guinea,1,0
1786,Zotter,El Ceibo Coop,879,2012,90.0,Austria,3.25,Unknown,Bolivia,0,0
1787,Zotter,Santo Domingo,879,2012,70.0,Austria,3.75,Unknown,Dominican Republic,0,0
1788,Zotter,"Kongo, Highlands",883,2012,68.0,Austria,3.25,Forastero,Congo,1,0
1789,Zotter,"Indianer, Raw",883,2012,58.0,Austria,3.5,Unknown,Unknown,1,0
1790,Zotter,Peru,647,2011,70.0,Austria,3.75,Unknown,Peru,0,0
1791,Zotter,Congo,749,2011,65.0,Austria,3.0,Forastero,Congo,0,0
1792,Zotter,Kerala State,749,2011,65.0,Austria,3.5,Forastero,India,0,0
1793,Zotter,Kerala State,781,2011,62.0,Austria,3.25,Unknown,India,0,0
1794,Zotter,"Brazil, Mitzi Blue",486,2010,65.0,Austria,3.0,Unknown,Brazil,1,0
